Site name: Scar Hill ,,,,
Site latitude (deg): 57.1887 ,,,,
Site longitude (deg): -2.8547 ,,,,
Frequency (MHz): 915.95 ,,,,
Tx antenna height (m): 17 ,,,,
Adjusted e.i.r.p. (dBm): 46.9 ,,,,
Rx antenna height (m): 1.5 ,,,,
System noise floor (dBm): -124 ,,,,
Number of records: 143541 ,,,,
Date (dd.mm.yyyy), Time (hh:mm:ss), Rx Latitude (deg), Rx Longitude (deg), Local mean measurement (dBm) 
30.08.2018, 14:21:50,57.074206,-2.560082,-106.99
30.08.2018, 14:21:50,57.074074,-2.560149,-106.83
30.08.2018, 14:21:51,57.07398,-2.560196,-105.63
30.08.2018, 14:21:51,57.073873,-2.560248,-104.28
30.08.2018, 14:21:52,57.073758,-2.560306,-105.47
30.08.2018, 14:21:52,57.073663,-2.560354,-104
30.08.2018, 14:21:53,57.073534,-2.560419,-105.82
30.08.2018, 14:21:54,57.07344,-2.560467,-106.13
30.08.2018, 14:21:54,57.073317,-2.560531,-106.29
30.08.2018, 14:21:55,57.073222,-2.56058,-104.79
30.08.2018, 14:21:55,57.073092,-2.560647,-105.21
30.08.2018, 14:21:56,57.072998,-2.560694,-105.8
30.08.2018, 14:21:56,57.072895,-2.560745,-106.6
30.08.2018, 14:21:57,57.072777,-2.560805,-109.22
30.08.2018, 14:21:57,57.072681,-2.560853,-107.15
30.08.2018, 14:21:58,57.072552,-2.560919,-107.64
30.08.2018, 14:21:59,57.072453,-2.560969,-105.17
30.08.2018, 14:21:59,57.072322,-2.561034,-107.79
30.08.2018, 14:22:00,57.072225,-2.561081,-104.71
30.08.2018, 14:22:00,57.072122,-2.56113,-106.86
30.08.2018, 14:22:01,57.071995,-2.561192,-105.64
30.08.2018, 14:22:02,57.071894,-2.561241,-106.99
30.08.2018, 14:22:02,57.071764,-2.561304,-105.63
30.08.2018, 14:22:03,57.071658,-2.561357,-107
30.08.2018, 14:22:04,57.071549,-2.561412,-107.46
30.08.2018, 14:22:04,57.071422,-2.561477,-106.99
30.08.2018, 14:22:05,57.071298,-2.56153,-105.81
30.08.2018, 14:22:06,57.071186,-2.561563,-105.16
30.08.2018, 14:22:07,57.071073,-2.56157,-105.32
30.08.2018, 14:22:08,57.070963,-2.561539,-107.08
30.08.2018, 14:22:08,57.070864,-2.56147,-107.03
30.08.2018, 14:22:09,57.070758,-2.561337,-106.95
30.08.2018, 14:22:10,57.070683,-2.5612,-106.1
30.08.2018, 14:22:11,57.070614,-2.561054,-105.8
30.08.2018, 14:22:11,57.070554,-2.560903,-106.21
30.08.2018, 14:22:12,57.070493,-2.560701,-106.52
30.08.2018, 14:22:13,57.070452,-2.560534,-107.01
30.08.2018, 14:22:13,57.070414,-2.56037,-107.4
30.08.2018, 14:22:14,57.070363,-2.560151,-105.4
30.08.2018, 14:22:15,57.070328,-2.55998,-106.58
30.08.2018, 14:22:15,57.070287,-2.559772,-106.93
30.08.2018, 14:22:16,57.070248,-2.559604,-105.4
30.08.2018, 14:22:16,57.070212,-2.559453,-106.3
30.08.2018, 14:22:17,57.07015,-2.559216,-106.54
30.08.2018, 14:22:18,57.070104,-2.559047,-106.52
30.08.2018, 14:22:18,57.070047,-2.55884,-106.42
30.08.2018, 14:22:19,57.070025,-2.558665,-106.47
30.08.2018, 14:22:19,57.069998,-2.558497,-106.6
30.08.2018, 14:22:20,57.06993,-2.558287,-106.86
30.08.2018, 14:22:21,57.06988,-2.558123,-107.29
30.08.2018, 14:22:21,57.069815,-2.557908,-105.36
30.08.2018, 14:22:22,57.069768,-2.557731,-106.59
30.08.2018, 14:22:22,57.069724,-2.557564,-106.3
30.08.2018, 14:22:23,57.069675,-2.557332,-105.18
30.08.2018, 14:22:24,57.069643,-2.557162,-105.29
30.08.2018, 14:22:24,57.069606,-2.556938,-104.42
30.08.2018, 14:22:25,57.069581,-2.556758,-104.38
30.08.2018, 14:22:25,57.069548,-2.556504,-105.67
30.08.2018, 14:22:26,57.06953,-2.556324,-104.34
30.08.2018, 14:22:26,57.06951,-2.556125,-107.42
30.08.2018, 14:22:27,57.069484,-2.555902,-106.53
30.08.2018, 14:22:27,57.069462,-2.555721,-107.61
30.08.2018, 14:22:28,57.069429,-2.555482,-106.84
30.08.2018, 14:22:29,57.069408,-2.555304,-105.45
30.08.2018, 14:22:29,57.069384,-2.555067,-106.78
30.08.2018, 14:22:30,57.069363,-2.55488,-106.57
30.08.2018, 14:22:30,57.06934,-2.55468,-106.48
30.08.2018, 14:22:31,57.069303,-2.554446,-105.95
30.08.2018, 14:22:31,57.069279,-2.554265,-104.58
30.08.2018, 14:22:32,57.06926,-2.554033,-105.26
30.08.2018, 14:22:33,57.069239,-2.55385,-105.26
30.08.2018, 14:22:33,57.06921,-2.553615,-105.35
30.08.2018, 14:22:34,57.069201,-2.553431,-105.74
30.08.2018, 14:22:34,57.069192,-2.553253,-103.88
30.08.2018, 14:22:35,57.069182,-2.553015,-103.96
30.08.2018, 14:22:35,57.069174,-2.552839,-104.42
30.08.2018, 14:22:36,57.069166,-2.552601,-101.78
30.08.2018, 14:22:36,57.06916,-2.552429,-99.17
30.08.2018, 14:22:37,57.069153,-2.552184,-94.78
30.08.2018, 14:22:37,57.069149,-2.552008,-97.2
30.08.2018, 14:22:38,57.069144,-2.551767,-97.27
30.08.2018, 14:22:39,57.069142,-2.551592,-99.49
30.08.2018, 14:22:39,57.069142,-2.551352,-97.66
30.08.2018, 14:22:40,57.06914,-2.551177,-91.01
30.08.2018, 14:22:40,57.069136,-2.55093,-93.64
30.08.2018, 14:22:41,57.069134,-2.550754,-94.9
30.08.2018, 14:22:41,57.069132,-2.550512,-98.53
30.08.2018, 14:22:42,57.069128,-2.550337,-96.36
30.08.2018, 14:22:42,57.069122,-2.550094,-92.87
30.08.2018, 14:22:43,57.06912,-2.549915,-89.36
30.08.2018, 14:22:43,57.069117,-2.549678,-86.8
30.08.2018, 14:22:44,57.069117,-2.549498,-89.48
30.08.2018, 14:22:44,57.069117,-2.549283,-87.45
30.08.2018, 14:22:45,57.069117,-2.549084,-87.35
30.08.2018, 14:22:45,57.069117,-2.548887,-93.89
30.08.2018, 14:22:46,57.069115,-2.548667,-91.5
30.08.2018, 14:22:46,57.069113,-2.548492,-90.18
30.08.2018, 14:22:47,57.069113,-2.548271,-91.55
30.08.2018, 14:22:47,57.069113,-2.5481,-92.92
30.08.2018, 14:22:48,57.069114,-2.547852,-93.26
30.08.2018, 14:22:48,57.069115,-2.547668,-94.94
30.08.2018, 14:22:49,57.069115,-2.547429,-92.76
30.08.2018, 14:22:49,57.069115,-2.547254,-90.92
30.08.2018, 14:22:50,57.069117,-2.547006,-95.21
30.08.2018, 14:22:50,57.069118,-2.546831,-95.36
30.08.2018, 14:22:51,57.069116,-2.546597,-94.57
30.08.2018, 14:22:52,57.069115,-2.546422,-95.29
30.08.2018, 14:22:52,57.069114,-2.546167,-95.95
30.08.2018, 14:22:53,57.069113,-2.545985,-95.87
30.08.2018, 14:22:53,57.069113,-2.545734,-94.25
30.08.2018, 14:22:54,57.069113,-2.545562,-92.57
30.08.2018, 14:22:54,57.069112,-2.545326,-91.48
30.08.2018, 14:22:55,57.06911,-2.545149,-91.04
30.08.2018, 14:22:55,57.069105,-2.544901,-92.23
30.08.2018, 14:22:56,57.069104,-2.544723,-93.27
30.08.2018, 14:22:56,57.069102,-2.544478,-95.6
30.08.2018, 14:22:57,57.069103,-2.544298,-96.55
30.08.2018, 14:22:57,57.069105,-2.54408,-97.19
30.08.2018, 14:22:58,57.069108,-2.54387,-100.28
30.08.2018, 14:22:58,57.06911,-2.543689,-99.74
30.08.2018, 14:22:59,57.069106,-2.543452,-101.02
30.08.2018, 14:22:59,57.069103,-2.543273,-102.12
30.08.2018, 14:23:00,57.069099,-2.543027,-101.05
30.08.2018, 14:23:01,57.069098,-2.54284,-102.17
30.08.2018, 14:23:01,57.069098,-2.542587,-102.31
30.08.2018, 14:23:02,57.069098,-2.542403,-102.66
30.08.2018, 14:23:02,57.069098,-2.542214,-103
30.08.2018, 14:23:03,57.0691,-2.541964,-100.42
30.08.2018, 14:23:04,57.069099,-2.541767,-101.15
30.08.2018, 14:23:04,57.069097,-2.541538,-101.67
30.08.2018, 14:23:05,57.069097,-2.54129,-102.21
30.08.2018, 14:23:06,57.069095,-2.541073,-102.66
30.08.2018, 14:23:07,57.069089,-2.54085,-101.65
30.08.2018, 14:23:08,57.069075,-2.540629,-103.01
30.08.2018, 14:23:08,57.069049,-2.540438,-100.83
30.08.2018, 14:23:09,57.069007,-2.540272,-100.7
30.08.2018, 14:23:10,57.068933,-2.540104,-102.07
30.08.2018, 14:23:11,57.068861,-2.539974,-101.53
30.08.2018, 14:23:11,57.06879,-2.539853,-102.17
30.08.2018, 14:23:12,57.068693,-2.539706,-103.15
30.08.2018, 14:23:13,57.068617,-2.539593,-101.57
30.08.2018, 14:23:13,57.068533,-2.53947,-104.63
30.08.2018, 14:23:14,57.068451,-2.53934,-103.28
30.08.2018, 14:23:14,57.068381,-2.53923,-104.22
30.08.2018, 14:23:15,57.068277,-2.539081,-104.51
30.08.2018, 14:23:16,57.068196,-2.53897,-105.57
30.08.2018, 14:23:16,57.068082,-2.538826,-103.26
30.08.2018, 14:23:17,57.067999,-2.538718,-104.62
30.08.2018, 14:23:17,57.067913,-2.538605,-106.16
30.08.2018, 14:23:18,57.067816,-2.538483,-104.49
30.08.2018, 14:23:19,57.067736,-2.538384,-103.38
30.08.2018, 14:23:19,57.067604,-2.538237,-103.71
30.08.2018, 14:23:20,57.067512,-2.538145,-106.39
30.08.2018, 14:23:20,57.06742,-2.538056,-105.82
30.08.2018, 14:23:21,57.067289,-2.537957,-107.14
30.08.2018, 14:23:22,57.067193,-2.537871,-105.64
30.08.2018, 14:23:22,57.0671,-2.537781,-102.71
30.08.2018, 14:23:23,57.066996,-2.537639,-103.97
30.08.2018, 14:23:24,57.066923,-2.537522,-103.94
30.08.2018, 14:23:24,57.066847,-2.537392,-103.67
30.08.2018, 14:23:25,57.066763,-2.537242,-104.44
30.08.2018, 14:23:25,57.066693,-2.537118,-104.24
30.08.2018, 14:23:26,57.066598,-2.536947,-104.93
30.08.2018, 14:23:27,57.066529,-2.53682,-104.62
30.08.2018, 14:23:27,57.066438,-2.536649,-104.98
30.08.2018, 14:23:28,57.066371,-2.536518,-105.77
30.08.2018, 14:23:28,57.066302,-2.53638,-105.34
30.08.2018, 14:23:29,57.066213,-2.536221,-104.74
30.08.2018, 14:23:29,57.066144,-2.536097,-106.14
30.08.2018, 14:23:30,57.066049,-2.535919,-103.75
30.08.2018, 14:23:31,57.065979,-2.535791,-103.92
30.08.2018, 14:23:31,57.065886,-2.535626,-105.84
30.08.2018, 14:23:32,57.065813,-2.535509,-105.44
30.08.2018, 14:23:32,57.065722,-2.535367,-104.12
30.08.2018, 14:23:33,57.065635,-2.535247,-103.9
30.08.2018, 14:23:33,57.065557,-2.535138,-106.96
30.08.2018, 14:23:34,57.065448,-2.535008,-106.45
30.08.2018, 14:23:34,57.065367,-2.53491,-106.5
30.08.2018, 14:23:35,57.06526,-2.534777,-109.22
30.08.2018, 14:23:36,57.065176,-2.534673,-110.62
30.08.2018, 14:23:36,57.065057,-2.534527,-108.2
30.08.2018, 14:23:37,57.064971,-2.534407,-110.91
30.08.2018, 14:23:37,57.064882,-2.534275,-111.57
30.08.2018, 14:23:38,57.064778,-2.534088,-111.95
30.08.2018, 14:23:39,57.064702,-2.533931,-110.9
30.08.2018, 14:23:40,57.06463,-2.533773,-111.18
30.08.2018, 14:23:40,57.06456,-2.533619,-112.16
30.08.2018, 14:23:41,57.064478,-2.53343,-111.17
30.08.2018, 14:23:42,57.064414,-2.533279,-111.17
30.08.2018, 14:23:43,57.06435,-2.533129,-110.83
30.08.2018, 14:23:43,57.064273,-2.532962,-110.76
30.08.2018, 14:23:44,57.064203,-2.532794,-109.4
30.08.2018, 14:23:45,57.064136,-2.53264,-110.31
30.08.2018, 14:23:45,57.064068,-2.532488,-112.09
30.08.2018, 14:23:46,57.063988,-2.532301,-114
30.08.2018, 14:23:47,57.063925,-2.532156,-113.38
30.08.2018, 14:23:48,57.063862,-2.53201,-110.72
30.08.2018, 14:23:48,57.063785,-2.531825,-112.08
30.08.2018, 14:23:49,57.063727,-2.531677,-111.86
30.08.2018, 14:23:50,57.063668,-2.531531,-110.98
30.08.2018, 14:23:50,57.063595,-2.531357,-111.53
30.08.2018, 14:23:51,57.06352,-2.531181,-112.63
30.08.2018, 14:23:52,57.063453,-2.531039,-109.6
30.08.2018, 14:23:52,57.063381,-2.530903,-110.19
30.08.2018, 14:23:53,57.063279,-2.530748,-111.04
30.08.2018, 14:23:54,57.063188,-2.530641,-111.05
30.08.2018, 14:23:55,57.063091,-2.530538,-109.06
30.08.2018, 14:23:55,57.062992,-2.530439,-108.88
30.08.2018, 14:23:56,57.062878,-2.530318,-107.22
30.08.2018, 14:23:57,57.062791,-2.530227,-107.07
30.08.2018, 14:23:58,57.062701,-2.530134,-106.6
30.08.2018, 14:23:58,57.062609,-2.53004,-106.91
30.08.2018, 14:23:59,57.062492,-2.529922,-106.53
30.08.2018, 14:24:00,57.0624,-2.529828,-103.72
30.08.2018, 14:24:01,57.062307,-2.529736,-104.46
30.08.2018, 14:24:01,57.062211,-2.529645,-102.75
30.08.2018, 14:24:02,57.062105,-2.529555,-103.7
30.08.2018, 14:24:03,57.06199,-2.52948,-104.18
30.08.2018, 14:24:04,57.061888,-2.529423,-104.79
30.08.2018, 14:24:05,57.061785,-2.529369,-105.77
30.08.2018, 14:24:05,57.061682,-2.529314,-104.9
30.08.2018, 14:24:06,57.061551,-2.52923,-104.87
30.08.2018, 14:24:07,57.061451,-2.529161,-105.58
30.08.2018, 14:24:08,57.061352,-2.529087,-106.5
30.08.2018, 14:24:08,57.061255,-2.529007,-107.31
30.08.2018, 14:24:09,57.061152,-2.528912,-108.49
30.08.2018, 14:24:10,57.06103,-2.528802,-109.26
30.08.2018, 14:24:11,57.060916,-2.528689,-108.16
30.08.2018, 14:24:13,57.060785,-2.52856,-110.62
30.08.2018, 14:24:15,57.060686,-2.528511,-110.72
30.08.2018, 14:24:17,57.060617,-2.528619,-109.73
30.08.2018, 14:24:19,57.060557,-2.528783,-109.79
30.08.2018, 14:24:20,57.060501,-2.528931,-105.02
30.08.2018, 14:24:22,57.060429,-2.529112,-107.51
30.08.2018, 14:24:24,57.060352,-2.529279,-107.6
30.08.2018, 14:24:26,57.060284,-2.52945,-107.2
30.08.2018, 14:24:28,57.060239,-2.529601,-107.15
30.08.2018, 14:24:29,57.060234,-2.529813,-105.76
30.08.2018, 14:24:30,57.060255,-2.53001,-105.7
30.08.2018, 14:24:32,57.060277,-2.530227,-107.87
30.08.2018, 14:24:33,57.06031,-2.530422,-106.53
30.08.2018, 14:24:34,57.060352,-2.530615,-105.29
30.08.2018, 14:24:35,57.060401,-2.530813,-107.98
30.08.2018, 14:24:36,57.060445,-2.530998,-104.19
30.08.2018, 14:24:37,57.060493,-2.531173,-107.11
30.08.2018, 14:24:38,57.060537,-2.531354,-109.49
30.08.2018, 14:24:39,57.060585,-2.531547,-109.65
30.08.2018, 14:24:40,57.060614,-2.531752,-108.82
30.08.2018, 14:24:41,57.060651,-2.531953,-110.06
30.08.2018, 14:24:42,57.06068,-2.532161,-110.52
30.08.2018, 14:24:43,57.060699,-2.532376,-112.59
30.08.2018, 14:24:45,57.06072,-2.532584,-111.7
30.08.2018, 14:24:46,57.060736,-2.532794,-110.76
30.08.2018, 14:24:47,57.060752,-2.533009,-111.27
30.08.2018, 14:24:48,57.060766,-2.533214,-112.15
30.08.2018, 14:24:49,57.060782,-2.533425,-112.54
30.08.2018, 14:24:50,57.060808,-2.533638,-111.94
30.08.2018, 14:24:52,57.060828,-2.533826,-113.08
30.08.2018, 14:24:53,57.06084,-2.534077,-113.92
30.08.2018, 14:24:55,57.06087,-2.534318,-113.86
30.08.2018, 14:24:58,57.060906,-2.53449,-113.02
30.08.2018, 14:25:00,57.060983,-2.534519,-114.49
30.08.2018, 14:25:01,57.061083,-2.534519,-115.27
30.08.2018, 14:25:03,57.061207,-2.534583,-116.09
30.08.2018, 14:25:05,57.061293,-2.534706,-113.66
30.08.2018, 14:25:06,57.061357,-2.534889,-113.14
30.08.2018, 14:25:08,57.061427,-2.535037,-113.94
30.08.2018, 14:25:09,57.061512,-2.535114,-113.03
30.08.2018, 14:25:11,57.061634,-2.535121,-112.06
30.08.2018, 14:25:13,57.061738,-2.53515,-110.96
30.08.2018, 14:25:14,57.061849,-2.535219,-108.8
30.08.2018, 14:25:16,57.061947,-2.535318,-109.63
30.08.2018, 14:25:18,57.062042,-2.535422,-109.83
30.08.2018, 14:25:20,57.062164,-2.535471,-111.18
30.08.2018, 14:25:48,57.062383,-2.535339,-109.74
30.08.2018, 14:32:35,57.062255,-2.535324,-109.78
30.08.2018, 14:32:59,57.06224,-2.535437,-109.64
30.08.2018, 14:33:02,57.062149,-2.535488,-107.02
30.08.2018, 14:33:04,57.06204,-2.535441,-109.25
30.08.2018, 14:33:06,57.061942,-2.535342,-107.71
30.08.2018, 14:33:08,57.061853,-2.535241,-112.59
30.08.2018, 14:33:09,57.061752,-2.535167,-110.99
30.08.2018, 14:33:11,57.06164,-2.535129,-112.1
30.08.2018, 14:33:13,57.06153,-2.535114,-112.49
30.08.2018, 14:33:15,57.061417,-2.535066,-112.52
30.08.2018, 14:33:16,57.061332,-2.53494,-113.56
30.08.2018, 14:33:18,57.061277,-2.534755,-115.45
30.08.2018, 14:33:20,57.061207,-2.534597,-115.9
30.08.2018, 14:33:22,57.061108,-2.53453,-113.82
30.08.2018, 14:33:25,57.060992,-2.534535,-113
30.08.2018, 14:33:39,57.060882,-2.534517,-112.89
30.08.2018, 14:33:45,57.060833,-2.534339,-112.71
30.08.2018, 14:33:47,57.060822,-2.534143,-111.59
30.08.2018, 14:33:48,57.060822,-2.533932,-112.11
30.08.2018, 14:33:49,57.060814,-2.533754,-111.6
30.08.2018, 14:33:51,57.0608,-2.53356,-110.59
30.08.2018, 14:33:52,57.060787,-2.533357,-111.9
30.08.2018, 14:33:53,57.060773,-2.533149,-112.01
30.08.2018, 14:33:54,57.060751,-2.532944,-111.37
30.08.2018, 14:33:55,57.060724,-2.532724,-112.92
30.08.2018, 14:33:56,57.060702,-2.532505,-112.08
30.08.2018, 14:33:57,57.060685,-2.532305,-109.16
30.08.2018, 14:33:58,57.06066,-2.532108,-109.03
30.08.2018, 14:33:59,57.060629,-2.531903,-109.18
30.08.2018, 14:34:01,57.060596,-2.531701,-108.2
30.08.2018, 14:34:02,57.060553,-2.531499,-108.75
30.08.2018, 14:34:03,57.060499,-2.531297,-105.1
30.08.2018, 14:34:04,57.06045,-2.531107,-106.08
30.08.2018, 14:34:05,57.060404,-2.530917,-106.92
30.08.2018, 14:34:06,57.060357,-2.530717,-105.82
30.08.2018, 14:34:07,57.060317,-2.530528,-107.07
30.08.2018, 14:34:08,57.060278,-2.530331,-107.98
30.08.2018, 14:34:10,57.060254,-2.530097,-106.98
30.08.2018, 14:34:12,57.060237,-2.529843,-105.4
30.08.2018, 14:34:14,57.060251,-2.529615,-108.16
30.08.2018, 14:34:16,57.060309,-2.529448,-106.92
30.08.2018, 14:34:17,57.060368,-2.529315,-109.94
30.08.2018, 14:34:19,57.060446,-2.529169,-108.48
30.08.2018, 14:34:20,57.060516,-2.529007,-108.75
30.08.2018, 14:34:21,57.060595,-2.528858,-107.77
30.08.2018, 14:34:24,57.06068,-2.528622,-111.21
30.08.2018, 14:34:28,57.060783,-2.528538,-109.73
30.08.2018, 14:34:31,57.06088,-2.528592,-108.17
30.08.2018, 14:34:32,57.06098,-2.5287,-107.85
30.08.2018, 14:34:33,57.061069,-2.528792,-107.77
30.08.2018, 14:34:35,57.06117,-2.52889,-106.37
30.08.2018, 14:34:36,57.061278,-2.528992,-106.49
30.08.2018, 14:34:37,57.061383,-2.529089,-103.73
30.08.2018, 14:34:38,57.061483,-2.529173,-103.64
30.08.2018, 14:34:39,57.061582,-2.529249,-105.11
30.08.2018, 14:34:40,57.061683,-2.52932,-106.67
30.08.2018, 14:34:41,57.061793,-2.52939,-104.38
30.08.2018, 14:34:42,57.06191,-2.529453,-104.04
30.08.2018, 14:34:43,57.062022,-2.529511,-105.02
30.08.2018, 14:34:44,57.062128,-2.52958,-101.63
30.08.2018, 14:34:45,57.062231,-2.529659,-102.32
30.08.2018, 14:34:46,57.062333,-2.529744,-103.63
30.08.2018, 14:34:47,57.062432,-2.529836,-105.13
30.08.2018, 14:34:47,57.062528,-2.52993,-105.42
30.08.2018, 14:34:48,57.062619,-2.530029,-106.35
30.08.2018, 14:34:49,57.062723,-2.530143,-109.27
30.08.2018, 14:34:50,57.062833,-2.530255,-106.18
30.08.2018, 14:34:51,57.06293,-2.530369,-110.18
30.08.2018, 14:34:52,57.063026,-2.53048,-110.29
30.08.2018, 14:34:53,57.063124,-2.530583,-111.54
30.08.2018, 14:34:54,57.063219,-2.530685,-110.08
30.08.2018, 14:34:55,57.063316,-2.530792,-109.28
30.08.2018, 14:34:56,57.063411,-2.530905,-108.11
30.08.2018, 14:34:57,57.063496,-2.531028,-110.15
30.08.2018, 14:34:57,57.063571,-2.531169,-111.07
30.08.2018, 14:34:58,57.063638,-2.531317,-110.69
30.08.2018, 14:34:59,57.063714,-2.5315,-110.66
30.08.2018, 14:35:00,57.063774,-2.531646,-111.79
30.08.2018, 14:35:01,57.063834,-2.531798,-108.76
30.08.2018, 14:35:01,57.063897,-2.531954,-109.87
30.08.2018, 14:35:02,57.063972,-2.532127,-110.21
30.08.2018, 14:35:03,57.064053,-2.5323,-111.55
30.08.2018, 14:35:04,57.064122,-2.532459,-110.54
30.08.2018, 14:35:05,57.06419,-2.532619,-110.3
30.08.2018, 14:35:05,57.064257,-2.532777,-111.78
30.08.2018, 14:35:06,57.064335,-2.532978,-110.76
30.08.2018, 14:35:07,57.064399,-2.533141,-110.66
30.08.2018, 14:35:08,57.064463,-2.533291,-111.21
30.08.2018, 14:35:08,57.06453,-2.533435,-111.74
30.08.2018, 14:35:09,57.064612,-2.533642,-112.03
30.08.2018, 14:35:10,57.064679,-2.533802,-112.35
30.08.2018, 14:35:11,57.064744,-2.533955,-111.92
30.08.2018, 14:35:12,57.064812,-2.534109,-113.23
30.08.2018, 14:35:12,57.064885,-2.534263,-112.38
30.08.2018, 14:35:13,57.06496,-2.534407,-109.61
30.08.2018, 14:35:14,57.06505,-2.534545,-107.03
30.08.2018, 14:35:15,57.06513,-2.534664,-107.07
30.08.2018, 14:35:16,57.06521,-2.53478,-106.27
30.08.2018, 14:35:16,57.0653,-2.534907,-108.43
30.08.2018, 14:35:17,57.065398,-2.535028,-106.1
30.08.2018, 14:35:18,57.065486,-2.535136,-106.9
30.08.2018, 14:35:18,57.065576,-2.535246,-108.14
30.08.2018, 14:35:19,57.065691,-2.535386,-107.74
30.08.2018, 14:35:20,57.065781,-2.535506,-108.7
30.08.2018, 14:35:21,57.065866,-2.535631,-105.27
30.08.2018, 14:35:21,57.06595,-2.535768,-102.68
30.08.2018, 14:35:22,57.06604,-2.535929,-105.78
30.08.2018, 14:35:23,57.066113,-2.536067,-104.89
30.08.2018, 14:35:23,57.066184,-2.536201,-105.45
30.08.2018, 14:35:24,57.066274,-2.536366,-105.44
30.08.2018, 14:35:25,57.066348,-2.536502,-104.16
30.08.2018, 14:35:25,57.066423,-2.536641,-105.6
30.08.2018, 14:35:26,57.066517,-2.536816,-105.89
30.08.2018, 14:35:27,57.066594,-2.536959,-104.68
30.08.2018, 14:35:28,57.066673,-2.537107,-106.43
30.08.2018, 14:35:28,57.066751,-2.537261,-106.17
30.08.2018, 14:35:29,57.066845,-2.537444,-107.64
30.08.2018, 14:35:30,57.066924,-2.537591,-106.03
30.08.2018, 14:35:31,57.067002,-2.537735,-107.42
30.08.2018, 14:35:32,57.067081,-2.537872,-105.13
30.08.2018, 14:35:32,57.067164,-2.537996,-106.92
30.08.2018, 14:35:33,57.067262,-2.538103,-106.99
30.08.2018, 14:35:34,57.06737,-2.538196,-109.98
30.08.2018, 14:35:35,57.067467,-2.538276,-107.35
30.08.2018, 14:35:36,57.067559,-2.538362,-105.53
30.08.2018, 14:35:36,57.067646,-2.538456,-105.77
30.08.2018, 14:35:37,57.067754,-2.538584,-105.53
30.08.2018, 14:35:38,57.067838,-2.53869,-105.13
30.08.2018, 14:35:38,57.067921,-2.538795,-103.99
30.08.2018, 14:35:39,57.068031,-2.538939,-104.88
30.08.2018, 14:35:40,57.068116,-2.539054,-104.3
30.08.2018, 14:35:41,57.068203,-2.539172,-104.42
30.08.2018, 14:35:41,57.068293,-2.539297,-103.92
30.08.2018, 14:35:42,57.068388,-2.539425,-103.7
30.08.2018, 14:35:43,57.068476,-2.539551,-101.31
30.08.2018, 14:35:44,57.068568,-2.539684,-102.04
30.08.2018, 14:35:44,57.068658,-2.539808,-102.01
30.08.2018, 14:35:45,57.068765,-2.539959,-102.86
30.08.2018, 14:35:46,57.068852,-2.540104,-99.83
30.08.2018, 14:35:47,57.068949,-2.540262,-99.72
30.08.2018, 14:35:48,57.069035,-2.540413,-99.3
30.08.2018, 14:35:49,57.069099,-2.540573,-101.06
30.08.2018, 14:35:51,57.069146,-2.540751,-100.11
30.08.2018, 14:35:52,57.06917,-2.540937,-101.29
30.08.2018, 14:35:53,57.069178,-2.541114,-101.03
30.08.2018, 14:35:53,57.069182,-2.541289,-99.62
30.08.2018, 14:35:54,57.06918,-2.541508,-100.26
30.08.2018, 14:35:55,57.069182,-2.541709,-101.01
30.08.2018, 14:35:56,57.069185,-2.541912,-101.74
30.08.2018, 14:35:56,57.069188,-2.542111,-101.09
30.08.2018, 14:35:57,57.069188,-2.542349,-101.81
30.08.2018, 14:35:58,57.069185,-2.542537,-101.4
30.08.2018, 14:35:59,57.069183,-2.542719,-98.95
30.08.2018, 14:35:59,57.06918,-2.542943,-102.44
30.08.2018, 14:36:00,57.06918,-2.543131,-101.46
30.08.2018, 14:36:00,57.069178,-2.543312,-99.8
30.08.2018, 14:36:01,57.069171,-2.543551,-99.35
30.08.2018, 14:36:02,57.069166,-2.543743,-96.27
30.08.2018, 14:36:02,57.069162,-2.543933,-93.96
30.08.2018, 14:36:03,57.06916,-2.544172,-93.17
30.08.2018, 14:36:04,57.069158,-2.544354,-91.32
30.08.2018, 14:36:04,57.069153,-2.544587,-90.69
30.08.2018, 14:36:05,57.069149,-2.544782,-88.71
30.08.2018, 14:36:05,57.069145,-2.544969,-88.91
30.08.2018, 14:36:06,57.069145,-2.545203,-91.09
30.08.2018, 14:36:07,57.069146,-2.545384,-92.84
30.08.2018, 14:36:07,57.069148,-2.545602,-93.82
30.08.2018, 14:36:08,57.069146,-2.545817,-95.31
30.08.2018, 14:36:08,57.069143,-2.546003,-92.85
30.08.2018, 14:36:09,57.069133,-2.546242,-93.16
30.08.2018, 14:36:10,57.069127,-2.546426,-95.96
30.08.2018, 14:36:10,57.06912,-2.546662,-95.98
30.08.2018, 14:36:11,57.069119,-2.546852,-89.71
30.08.2018, 14:36:11,57.069119,-2.547034,-91.96
30.08.2018, 14:36:12,57.069121,-2.547277,-93.4
30.08.2018, 14:36:13,57.069124,-2.547454,-92.42
30.08.2018, 14:36:13,57.069129,-2.54768,-91.06
30.08.2018, 14:36:14,57.069134,-2.547869,-89.27
30.08.2018, 14:36:14,57.06914,-2.548085,-88.31
